aborgardt.badWAF,executed,fourCombinedFilter.json,R12,smarty,49,36,12
aborgardt.badWAF,executed,fpb-js.json,R12,smarty,0,4225,38
aborgardt.badWAF,executed,fpb.json,R12,smarty,0,4481,33
aborgardt.badWAF,executed,fsq-js.json,R12,smarty,0,128,255
aborgardt.badWAF,executed,fsq.json,R12,smarty,5,3,1
aborgardt.badWAF,executed,fts-js.json,R12,smarty,175,0,174
aborgardt.badWAF,executed,fts.json,R12,smarty,4,0,3
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R12,smarty,0,972,213
aborgardt.badWAF,executed,sixCombinedFilter.json,R12,smarty,19,17,1
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R12,smarty,0,4842,28
aborgardt.badWAF,executed,threeCombinedFilter.json,R12,smarty,0,5043,21
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R12,smarty,25,3,21
aborgardt.badWAF,executed,twoCombinedFilter.json,R12,smarty,13,2,10
aborgardt.badWAF,executed,fbtq-js.json,R2,dharma,46,28,17
aborgardt.badWAF,executed,fbtq.json,R2,dharma,90,63,26
aborgardt.badWAF,executed,fdq-js.json,R2,dharma,0,729,324
aborgardt.badWAF,executed,fdq.json,R2,dharma,462,331,129
aborgardt.badWAF,executed,fe-js.json,R2,dharma,0,181,419
aborgardt.badWAF,executed,fe.json,R2,dharma,293,96,196
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R2,dharma,0,2311,69
aborgardt.badWAF,executed,fiveCombinedFilter.json,R2,dharma,0,2608,16
aborgardt.badWAF,executed,fka-js.json,R2,dharma,50,20,29
aborgardt.badWAF,executed,fka.json,R2,dharma,56,116,258
aborgardt.badWAF,executed,fkjs-js.json,R2,dharma,174,32,389
aborgardt.badWAF,executed,fkjs.json,R2,dharma,0,39,459
aborgardt.badWAF,executed,fks-js.json,R2,dharma,0,150,444
aborgardt.badWAF,executed,fks.json,R2,dharma,0,156,446
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R2,dharma,0,2591,67
aborgardt.badWAF,executed,fourCombinedFilter.json,R2,dharma,121,1539,14
aborgardt.badWAF,executed,fpb-js.json,R2,dharma,0,2108,119
aborgardt.badWAF,executed,fpb.json,R2,dharma,0,2101,141
aborgardt.badWAF,executed,fsq-js.json,R2,dharma,20,16,3
aborgardt.badWAF,executed,fsq.json,R2,dharma,5,3,1
aborgardt.badWAF,executed,fts-js.json,R2,dharma,0,45,465
aborgardt.badWAF,executed,fts.json,R2,dharma,0,44,459
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R2,dharma,0,2665,50
aborgardt.badWAF,executed,sixCombinedFilter.json,R2,dharma,0,2707,32
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R2,dharma,0,1081,278
aborgardt.badWAF,executed,threeCombinedFilter.json,R2,dharma,0,2160,70
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R2,dharma,0,2016,111
aborgardt.badWAF,executed,twoCombinedFilter.json,R2,dharma,398,481,263
aborgardt.badWAF,executed,fbtq-js.json,R2,smarty,52,14,37
aborgardt.badWAF,executed,fbtq.json,R2,smarty,7,3,3
aborgardt.badWAF,executed,fdq-js.json,R2,smarty,0,572,481
aborgardt.badWAF,executed,fdq.json,R2,smarty,4,1,2
aborgardt.badWAF,executed,fe-js.json,R2,smarty,190,9,180
aborgardt.badWAF,executed,fe.json,R2,smarty,3,1,1
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R2,smarty,0,9863,33
aborgardt.badWAF,executed,fiveCombinedFilter.json,R2,smarty,6,4754,15
aborgardt.badWAF,executed,fka-js.json,R2,smarty,82,19,62
aborgardt.badWAF,executed,fka.json,R2,smarty,57,22,34
aborgardt.badWAF,executed,fkjs-js.json,R2,smarty,133,0,132
aborgardt.badWAF,executed,fkjs.json,R2,smarty,1,0,0
aborgardt.badWAF,executed,fks-js.json,R2,smarty,229,2,226
aborgardt.badWAF,executed,fks.json,R2,smarty,17,0,16
